# OpenSignals Text File Format
# {"CC:78:AB:5E:9D:17":{"sensor":["EMGBITREV","RAW","RAW","RAW","RAW","RAW"],"device name":"CC:78:AB:5E:9D:17","column":["nSeq","I1","I2","O1","O2","A1","A2","A3","A4","A5","A6"],"sync interval":2,"time":"12:44:33","comments":"","device connection":"BLECC:78:AB:5E:9D:17","channels":[1,2,3,4,5,6],"date":"2022-05-11","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A2","A3","A4","A5","A6"],"resolution":[10,10,10,10,6,6],"special":[{},{},{},{},{},{}]}}
# EndOfHeader
10	0	0	0	0	527	526	0	515	38	6
11	0	0	0	0	506	526	0	515	39	6
12	0	0	0	0	513	527	0	520	38	6
13	0	0	0	0	513	528	0	512	38	6
14	0	0	0	0	506	527	0	516	38	6
15	0	0	0	0	526	527	0	519	38	6
0	0	0	0	0	499	527	0	515	38	6
1	0	0	0	0	507	525	0	514	38	6
2	0	0	0	0	511	527	0	519	38	6
3	0	0	0	0	509	525	0	516	38	6
4	0	0	0	0	525	525	0	515	38	6
5	0	0	0	0	507	524	0	522	38	6
6	0	0	0	0	527	521	0	515	38	6
7	0	0	0	0	494	517	0	515	38	6
8	0	0	0	0	484	517	0	516	38	6
9	0	0	0	0	543	516	0	524	38	6
10	0	0	0	0	515	514	0	515	38	6
11	0	0	0	0	518	511	0	514	38	6
12	0	0	0	0	527	511	0	516	38	6
13	0	0	0	0	506	506	0	517	38	6
14	0	0	0	0	536	504	0	519	38	6
15	0	0	0	0	531	506	0	535	38	6
0	0	0	0	0	501	506	0	519	38	6
1	0	0	0	0	498	503	0	525	38	6
2	0	0	0	0	502	504	0	517	38	6
3	0	0	0	0	531	501	0	521	39	6
4	0	0	0	0	518	505	0	514	39	6
5	0	0	0	0	527	505	0	514	39	6
6	0	0	0	0	535	503	0	514	38	6
7	0	0	0	0	508	508	0	523	39	6
8	0	0	0	0	504	506	0	516	38	6
9	0	0	0	0	489	509	0	521	38	6
10	0	0	0	0	503	510	0	516	38	6
11	0	0	0	0	510	510	0	513	38	6
12	0	0	0	0	539	507	0	516	38	6
13	0	0	0	0	524	511	0	515	38	6
14	0	0	0	0	516	512	0	513	38	6
15	0	0	0	0	527	511	0	518	39	6
0	0	0	0	0	505	511	0	515	38	6
1	0	0	0	0	503	511	0	522	38	6
2	0	0	0	0	555	513	0	511	38	6
3	0	0	0	0	520	515	0	516	38	6
4	0	0	0	0	506	520	0	519	38	6
5	0	0	0	0	509	518	0	513	38	6
6	0	0	0	0	498	519	0	513	38	6
7	0	0	0	0	520	518	0	510	38	5
8	0	0	0	0	511	519	0	514	37	5
9	0	0	0	0	499	518	0	510	38	5
10	0	0	0	0	526	518	0	511	38	5
11	0	0	0	0	499	517	0	514	38	5
12	0	0	0	0	535	521	0	509	38	5
13	0	0	0	0	536	521	0	513	38	5
14	0	0	0	0	499	519	0	511	38	5
15	0	0	0	0	527	518	0	508	38	5
0	0	0	0	0	537	519	0	514	38	5
1	0	0	0	0	522	516	0	513	38	5
2	0	0	0	0	511	518	0	514	38	5
3	0	0	0	0	532	520	0	515	38	5
4	0	0	0	0	497	519	0	509	37	5
5	0	0	0	0	503	518	0	513	38	5
6	0	0	0	0	505	518	0	514	38	5
7	0	0	0	0	512	520	0	515	38	5
8	0	0	0	0	513	521	0	514	38	5
9	0	0	0	0	517	520	0	510	38	5
10	0	0	0	0	518	520	0	512	38	5
11	0	0	0	0	504	519	0	514	38	5
12	0	0	0	0	527	522	0	511	37	5
13	0	0	0	0	518	523	0	505	38	5
14	0	0	0	0	508	522	0	504	39	5
15	0	0	0	0	512	523	0	503	39	5
0	0	0	0	0	512	523	0	508	39	5
1	0	0	0	0	512	522	0	510	39	5
2	0	0	0	0	518	524	0	516	39	5
3	0	0	0	0	517	520	0	513	39	5
4	0	0	0	0	513	521	0	517	39	5
5	0	0	0	0	508	521	0	510	39	4
6	0	0	0	0	512	519	0	509	37	4
7	0	0	0	0	532	518	0	504	39	4
8	0	0	0	0	499	516	0	504	39	4
9	0	0	0	0	515	521	0	505	39	4
10	0	0	0	0	516	524	0	505	37	4
11	0	0	0	0	521	523	0	507	37	4
12	0	0	0	0	523	531	0	501	37	4
13	0	0	0	0	498	527	0	506	38	4
14	0	0	0	0	503	529	0	505	37	4
15	0	0	0	0	513	529	0	510	36	4
0	0	0	0	0	516	525	0	508	37	4
1	0	0	0	0	523	528	0	509	37	4
2	0	0	0	0	504	527	0	510	38	4
3	0	0	0	0	528	521	0	510	44	4
4	0	0	0	0	512	520	0	513	43	4
5	0	0	0	0	514	519	0	509	41	4
6	0	0	0	0	523	519	0	508	39	4
7	0	0	0	0	529	517	0	512	38	4
8	0	0	0	0	523	516	0	513	37	4
9	0	0	0	0	505	515	0	515	36	4
10	0	0	0	0	507	516	0	512	35	4
11	0	0	0	0	517	514	0	513	36	4
12	0	0	0	0	512	515	0	515	36	4
13	0	0	0	0	517	513	0	518	36	4
14	0	0	0	0	517	514	0	515	36	4
15	0	0	0	0	506	516	0	515	37	4
0	0	0	0	0	525	518	0	517	38	4
1	0	0	0	0	508	518	0	522	39	4
2	0	0	0	0	524	518	0	513	40	4
3	0	0	0	0	520	520	0	506	40	4
4	0	0	0	0	532	519	0	511	40	4
5	0	0	0	0	524	517	0	504	39	4
6	0	0	0	0	503	521	0	525	38	4
7	0	0	0	0	509	520	0	514	37	4
8	0	0	0	0	494	518	0	510	37	4
9	0	0	0	0	509	518	0	510	36	4
10	0	0	0	0	507	519	0	514	36	4
11	0	0	0	0	524	520	0	514	37	4
12	0	0	0	0	508	518	0	515	37	4
13	0	0	0	0	513	519	0	510	38	4
14	0	0	0	0	499	524	0	513	40	4
15	0	0	0	0	515	523	0	509	40	4
0	0	0	0	0	511	524	0	507	39	4
1	0	0	0	0	513	526	0	509	39	4
2	0	0	0	0	519	529	0	508	38	4
3	0	0	0	0	529	533	0	509	37	4
4	0	0	0	0	509	531	0	509	37	4
5	0	0	0	0	500	526	0	510	37	4
6	0	0	0	0	547	524	0	508	38	4
7	0	0	0	0	528	523	0	510	39	4
8	0	0	0	0	508	519	0	514	39	4
9	0	0	0	0	515	515	0	506	40	4
10	0	0	0	0	521	515	0	512	40	4
11	0	0	0	0	520	509	0	516	40	4
12	0	0	0	0	508	512	0	512	39	4
13	0	0	0	0	512	511	0	511	38	4
14	0	0	0	0	526	510	0	516	38	4
15	0	0	0	0	521	512	0	514	38	4
0	0	0	0	0	514	507	0	515	38	4
1	0	0	0	0	507	511	0	513	38	4
2	0	0	0	0	510	513	0	515	38	4
3	0	0	0	0	525	510	0	513	38	4
4	0	0	0	0	515	508	0	520	39	4
5	0	0	0	0	527	508	0	518	39	4
6	0	0	0	0	524	509	0	513	39	4
7	0	0	0	0	515	508	0	511	40	4
8	0	0	0	0	519	512	0	513	39	4
9	0	0	0	0	513	512	0	518	39	4
10	0	0	0	0	512	518	0	515	38	4
11	0	0	0	0	521	518	0	518	37	4
12	0	0	0	0	515	519	0	516	36	4
13	0	0	0	0	520	525	0	523	36	4
14	0	0	0	0	519	526	0	518	37	4
15	0	0	0	0	509	527	0	518	38	4
0	0	0	0	0	533	529	0	514	39	4
1	0	0	0	0	514	528	0	514	40	4
2	0	0	0	0	497	527	0	509	40	4
3	0	0	0	0	519	527	0	512	39	4
4	0	0	0	0	508	525	0	513	39	4
5	0	0	0	0	512	523	0	509	38	4
6	0	0	0	0	508	520	0	514	37	4
7	0	0	0	0	515	511	0	518	37	4
8	0	0	0	0	507	504	0	515	37	4
9	0	0	0	0	515	499	0	513	37	4
10	0	0	0	0	503	494	0	506	38	4
11	0	0	0	0	505	491	0	512	39	4
12	0	0	0	0	526	487	0	515	40	4
13	0	0	0	0	511	495	0	515	40	4
14	0	0	0	0	503	494	0	512	39	4
15	0	0	0	0	518	495	0	513	39	4
0	0	0	0	0	512	500	0	513	38	4
1	0	0	0	0	515	506	0	514	37	4
2	0	0	0	0	521	507	0	510	36	4
3	0	0	0	0	498	510	0	511	37	4
4	0	0	0	0	525	511	0	510	37	4
5	0	0	0	0	520	511	0	517	37	4
6	0	0	0	0	520	510	0	508	38	4
7	0	0	0	0	514	511	0	517	39	4
8	0	0	0	0	516	516	0	511	40	4
9	0	0	0	0	513	518	0	508	40	4
10	0	0	0	0	506	523	0	511	40	4
11	0	0	0	0	521	525	0	505	39	4
12	0	0	0	0	523	527	0	509	38	4
13	0	0	0	0	527	531	0	509	38	4
14	0	0	0	0	512	532	0	518	37	4
15	0	0	0	0	519	532	0	511	38	4
0	0	0	0	0	512	536	0	524	38	4
1	0	0	0	0	525	540	0	508	38	4
2	0	0	0	0	516	540	0	511	38	4
3	0	0	0	0	503	540	0	514	39	4
4	0	0	0	0	521	543	0	513	39	4
5	0	0	0	0	513	541	0	515	39	4
6	0	0	0	0	519	542	0	520	39	4
7	0	0	0	0	512	545	0	514	39	4
8	0	0	0	0	510	544	0	513	39	4
9	0	0	0	0	516	541	0	515	39	4
10	0	0	0	0	522	542	0	518	39	4
11	0	0	0	0	519	539	0	516	39	4
12	0	0	0	0	518	539	0	519	38	4
13	0	0	0	0	650	539	0	515	38	4
14	0	0	0	0	617	538	0	520	38	4
15	0	0	0	0	545	531	0	521	38	4
0	0	0	0	0	493	530	0	522	38	4
1	0	0	0	0	504	529	0	518	38	4
2	0	0	0	0	493	524	0	515	39	4
3	0	0	0	0	498	522	0	519	39	4
4	0	0	0	0	495	522	0	519	39	4
5	0	0	0	0	503	524	0	521	39	4
6	0	0	0	0	502	523	0	516	38	4
7	0	0	0	0	501	524	0	511	38	4
8	0	0	0	0	511	526	0	521	37	4
9	0	0	0	0	511	526	0	518	38	4
10	0	0	0	0	496	524	0	521	38	4
11	0	0	0	0	508	520	0	519	39	4
12	0	0	0	0	502	521	0	511	38	4
13	0	0	0	0	514	521	0	515	38	4
14	0	0	0	0	504	516	0	513	38	4
15	0	0	0	0	511	517	0	512	38	5
0	0	0	0	0	508	515	0	519	38	5
1	0	0	0	0	511	513	0	513	38	5
2	0	0	0	0	503	512	0	508	38	5
3	0	0	0	0	508	516	0	510	38	5
4	0	0	0	0	509	516	0	516	38	5
5	0	0	0	0	518	515	0	512	38	5
6	0	0	0	0	507	515	0	521	38	5
7	0	0	0	0	524	515	0	502	38	5
8	0	0	0	0	508	517	0	508	38	5
9	0	0	0	0	527	518	0	507	38	5
10	0	0	0	0	519	516	0	510	38	5
11	0	0	0	0	523	519	0	507	38	5
12	0	0	0	0	512	518	0	509	38	5
13	0	0	0	0	515	516	0	507	38	5
14	0	0	0	0	513	513	0	506	38	5
15	0	0	0	0	516	516	0	499	38	5
0	0	0	0	0	525	513	0	503	38	5
1	0	0	0	0	503	514	0	515	37	5
2	0	0	0	0	515	513	0	508	37	5
3	0	0	0	0	535	510	0	508	38	5
4	0	0	0	0	519	510	0	506	38	5
5	0	0	0	0	523	509	0	507	38	5
6	0	0	0	0	518	507	0	513	38	5
7	0	0	0	0	515	507	0	504	38	5
8	0	0	0	0	505	506	0	502	38	5
9	0	0	0	0	519	506	0	502	38	5
10	0	0	0	0	502	508	0	493	38	5
11	0	0	0	0	531	505	0	515	38	5
12	0	0	0	0	497	507	0	509	39	5
13	0	0	0	0	505	512	0	517	39	5
14	0	0	0	0	503	511	0	507	39	5
15	0	0	0	0	511	511	0	502	39	5
0	0	0	0	0	527	511	0	506	38	5
1	0	0	0	0	515	517	0	504	38	5
2	0	0	0	0	509	519	0	499	37	5
3	0	0	0	0	509	517	0	502	37	5
4	0	0	0	0	510	517	0	503	37	5
5	0	0	0	0	519	519	0	504	38	5
6	0	0	0	0	553	521	0	501	39	5
7	0	0	0	0	511	519	0	501	39	5
8	0	0	0	0	507	521	0	506	39	5
9	0	0	0	0	495	522	0	505	39	5
10	0	0	0	0	490	521	0	510	38	5
11	0	0	0	0	496	521	0	500	38	5
12	0	0	0	0	508	520	0	502	37	5
13	0	0	0	0	515	519	0	508	37	5
14	0	0	0	0	516	515	0	512	36	5
15	0	0	0	0	531	508	0	513	36	5
0	0	0	0	0	511	507	0	505	36	5
1	0	0	0	0	522	501	0	509	37	5
2	0	0	0	0	520	492	0	505	38	5
3	0	0	0	0	515	484	0	502	39	5
4	0	0	0	0	506	470	0	500	39	5
5	0	0	0	0	518	464	0	495	39	5
6	0	0	0	0	523	451	0	506	39	5
7	0	0	0	0	512	445	0	505	38	5
8	0	0	0	0	516	437	0	502	37	5
9	0	0	0	0	518	433	0	499	37	5
10	0	0	0	0	505	427	0	505	37	5
11	0	0	0	0	515	427	0	501	38	5
12	0	0	0	0	522	428	0	496	38	5
13	0	0	0	0	506	428	0	496	39	5
14	0	0	0	0	521	433	0	497	39	5
15	0	0	0	0	524	432	0	498	39	5
0	0	0	0	0	507	434	0	504	39	5
1	0	0	0	0	531	439	0	504	38	5
2	0	0	0	0	503	444	0	508	37	5
3	0	0	0	0	540	453	0	501	37	5
4	0	0	0	0	503	463	0	505	37	5
5	0	0	0	0	509	468	0	509	37	5
6	0	0	0	0	527	474	0	506	38	5
7	0	0	0	0	495	475	0	507	39	5
8	0	0	0	0	520	472	0	503	39	5
9	0	0	0	0	518	473	0	507	38	5
10	0	0	0	0	514	476	0	506	38	5
11	0	0	0	0	521	477	0	500	38	5
12	0	0	0	0	520	482	0	506	37	5
13	0	0	0	0	514	481	0	513	37	5
14	0	0	0	0	515	479	0	510	36	5
15	0	0	0	0	513	480	0	504	37	5
0	0	0	0	0	512	482	0	511	37	5
1	0	0	0	0	515	482	0	507	37	5
2	0	0	0	0	504	482	0	507	38	5
3	0	0	0	0	512	481	0	505	38	5
4	0	0	0	0	515	483	0	500	39	5
5	0	0	0	0	495	484	0	504	39	5
6	0	0	0	0	543	489	0	498	38	5
7	0	0	0	0	522	492	0	506	38	5
8	0	0	0	0	530	495	0	495	37	5
9	0	0	0	0	515	496	0	499	37	5
10	0	0	0	0	518	502	0	499	37	5
11	0	0	0	0	504	502	0	508	37	5
12	0	0	0	0	507	504	0	503	37	5
13	0	0	0	0	478	509	0	505	37	5
14	0	0	0	0	469	514	0	507	38	5
15	0	0	0	0	489	514	0	511	38	5
0	0	0	0	0	479	517	0	504	38	5
1	0	0	0	0	489	522	0	503	38	5
2	0	0	0	0	517	523	0	503	39	5
3	0	0	0	0	518	521	0	504	39	5
4	0	0	0	0	525	528	0	505	39	5
5	0	0	0	0	519	527	0	509	39	5
6	0	0	0	0	526	527	0	507	38	5
7	0	0	0	0	522	534	0	508	38	5
8	0	0	0	0	540	539	0	511	37	5
9	0	0	0	0	486	541	0	512	37	5
10	0	0	0	0	543	542	0	513	38	5
11	0	0	0	0	543	543	0	516	38	5
12	0	0	0	0	536	546	0	513	38	5
13	0	0	0	0	531	547	0	514	39	5
14	0	0	0	0	498	548	0	515	39	5
15	0	0	0	0	510	548	0	510	39	5
0	0	0	0	0	537	552	0	519	39	5
1	0	0	0	0	521	547	0	514	39	5
2	0	0	0	0	554	549	0	514	38	5
3	0	0	0	0	496	553	0	511	38	5
4	0	0	0	0	529	548	0	511	37	5
5	0	0	0	0	509	548	0	515	37	5
6	0	0	0	0	510	549	0	519	38	5
7	0	0	0	0	509	544	0	521	38	5
8	0	0	0	0	518	544	0	515	38	5
9	0	0	0	0	503	545	0	517	39	5
10	0	0	0	0	521	543	0	521	39	5
11	0	0	0	0	522	547	0	519	38	5
12	0	0	0	0	525	543	0	519	38	6
13	0	0	0	0	524	541	0	512	37	6
14	0	0	0	0	524	541	0	515	37	6
15	0	0	0	0	528	536	0	514	37	6
0	0	0	0	0	505	537	0	510	37	6
1	0	0	0	0	495	535	0	507	38	6
2	0	0	0	0	522	536	0	507	38	6
3	0	0	0	0	513	536	0	507	39	6
4	0	0	0	0	519	532	0	512	39	6
5	0	0	0	0	508	532	0	510	40	6
6	0	0	0	0	515	531	0	510	39	6
7	0	0	0	0	509	529	0	508	39	6
8	0	0	0	0	520	529	0	512	38	6
9	0	0	0	0	529	528	0	511	37	5
10	0	0	0	0	512	527	0	511	36	5
11	0	0	0	0	522	525	0	504	37	5
12	0	0	0	0	517	523	0	509	36	5
13	0	0	0	0	512	523	0	508	37	5
14	0	0	0	0	513	521	0	511	37	5
15	0	0	0	0	533	522	0	510	39	5
0	0	0	0	0	513	519	0	509	39	5
1	0	0	0	0	511	521	0	515	39	5
2	0	0	0	0	516	523	0	508	39	5
3	0	0	0	0	511	518	0	517	39	5
4	0	0	0	0	528	520	0	511	38	5
5	0	0	0	0	504	522	0	512	37	5
6	0	0	0	0	515	522	0	513	37	5
7	0	0	0	0	510	522	0	510	38	5
8	0	0	0	0	508	522	0	510	38	5
9	0	0	0	0	515	526	0	524	39	5
10	0	0	0	0	524	527	0	510	39	5
11	0	0	0	0	514	527	0	511	39	5
12	0	0	0	0	513	531	0	512	39	5
13	0	0	0	0	523	526	0	518	39	5
14	0	0	0	0	516	526	0	513	38	5
15	0	0	0	0	512	527	0	508	38	5
0	0	0	0	0	520	529	0	512	37	5
1	0	0	0	0	508	528	0	507	37	5
2	0	0	0	0	514	524	0	513	37	5
3	0	0	0	0	523	521	0	511	38	5
4	0	0	0	0	517	526	0	509	38	5
5	0	0	0	0	531	525	0	512	38	5
6	0	0	0	0	494	522	0	511	38	5
7	0	0	0	0	506	522	0	509	38	5
8	0	0	0	0	523	523	0	511	38	5
9	0	0	0	0	507	522	0	512	38	5
10	0	0	0	0	511	520	0	512	38	5
11	0	0	0	0	519	522	0	513	38	5
12	0	0	0	0	503	518	0	512	37	5
13	0	0	0	0	523	516	0	509	37	5
14	0	0	0	0	526	520	0	508	37	5
15	0	0	0	0	515	515	0	511	38	5
0	0	0	0	0	517	513	0	509	37	5
1	0	0	0	0	511	518	0	505	37	5
2	0	0	0	0	513	519	0	505	38	5
3	0	0	0	0	519	519	0	513	38	5
4	0	0	0	0	515	522	0	512	38	5
5	0	0	0	0	503	520	0	512	38	5
6	0	0	0	0	532	519	0	525	38	5
7	0	0	0	0	510	516	0	511	38	5
8	0	0	0	0	521	518	0	513	38	5
9	0	0	0	0	521	518	0	510	38	5
10	0	0	0	0	517	513	0	510	38	5
11	0	0	0	0	511	515	0	511	38	5
12	0	0	0	0	516	515	0	509	38	5
13	0	0	0	0	508	512	0	511	38	5
14	0	0	0	0	525	513	0	511	37	5
15	0	0	0	0	523	513	0	513	39	6
0	0	0	0	0	513	515	0	511	39	6
1	0	0	0	0	524	514	0	512	39	6
2	0	0	0	0	506	515	0	514	40	6
3	0	0	0	0	511	511	0	516	40	6
4	0	0	0	0	537	512	0	516	39	6
5	0	0	0	0	506	513	0	529	38	6
6	0	0	0	0	521	516	0	516	38	5
7	0	0	0	0	512	515	0	518	38	6
8	0	0	0	0	516	516	0	518	38	6
9	0	0	0	0	531	517	0	520	39	6
10	0	0	0	0	516	519	0	514	38	6
11	0	0	0	0	525	521	0	514	39	6
12	0	0	0	0	507	522	0	522	39	6
13	0	0	0	0	520	525	0	518	39	6
14	0	0	0	0	511	522	0	517	39	6
15	0	0	0	0	509	522	0	513	38	6
0	0	0	0	0	513	522	0	510	38	6
1	0	0	0	0	533	527	0	515	38	6
2	0	0	0	0	517	524	0	513	38	6
3	0	0	0	0	481	525	0	513	38	6
4	0	0	0	0	529	523	0	514	38	6
5	0	0	0	0	521	524	0	515	39	6
6	0	0	0	0	513	525	0	511	39	6
7	0	0	0	0	514	522	0	512	39	6
8	0	0	0	0	514	523	0	510	39	6
9	0	0	0	0	519	519	0	518	39	6
10	0	0	0	0	515	524	0	512	38	6
11	0	0	0	0	519	523	0	512	38	6
12	0	0	0	0	527	519	0	515	38	6
13	0	0	0	0	505	523	0	515	38	6
14	0	0	0	0	504	521	0	518	38	6
15	0	0	0	0	521	523	0	519	39	6
0	0	0	0	0	525	519	0	518	39	5
1	0	0	0	0	503	521	0	519	39	5
2	0	0	0	0	511	519	0	524	39	5
3	0	0	0	0	524	519	0	520	39	5
4	0	0	0	0	519	517	0	522	38	5
5	0	0	0	0	512	517	0	525	38	5
6	0	0	0	0	510	512	0	525	38	5
7	0	0	0	0	518	516	0	524	38	5
8	0	0	0	0	514	513	0	523	37	5
9	0	0	0	0	519	512	0	518	37	5
10	0	0	0	0	515	515	0	519	37	5
11	0	0	0	0	518	515	0	517	38	5
12	0	0	0	0	511	513	0	515	38	5
13	0	0	0	0	517	514	0	508	38	5
14	0	0	0	0	500	510	0	517	39	5
15	0	0	0	0	519	512	0	512	40	5
0	0	0	0	0	514	511	0	516	39	5
1	0	0	0	0	509	512	0	518	39	5
2	0	0	0	0	514	510	0	513	38	5
3	0	0	0	0	521	512	0	516	37	5
4	0	0	0	0	519	515	0	516	37	5
5	0	0	0	0	509	514	0	513	37	5
6	0	0	0	0	518	513	0	511	37	5
7	0	0	0	0	516	516	0	516	37	5
8	0	0	0	0	521	513	0	512	37	5
9	0	0	0	0	512	514	0	519	38	5
10	0	0	0	0	511	513	0	518	38	5
11	0	0	0	0	527	512	0	520	39	5
12	0	0	0	0	513	511	0	515	38	5
13	0	0	0	0	505	514	0	517	38	5
14	0	0	0	0	516	514	0	507	38	5
15	0	0	0	0	514	510	0	515	38	5
0	0	0	0	0	512	507	0	515	37	5
1	0	0	0	0	505	508	0	516	37	5
2	0	0	0	0	519	506	0	513	38	5
3	0	0	0	0	502	510	0	513	38	5
4	0	0	0	0	526	511	0	510	38	5
5	0	0	0	0	518	512	0	515	38	5
6	0	0	0	0	524	511	0	513	38	5
7	0	0	0	0	503	511	0	513	39	5
8	0	0	0	0	519	508	0	509	39	5
9	0	0	0	0	514	509	0	511	39	5
10	0	0	0	0	515	511	0	518	39	5
11	0	0	0	0	515	512	0	511	38	5
12	0	0	0	0	520	512	0	512	38	5
13	0	0	0	0	508	513	0	516	37	5
14	0	0	0	0	512	512	0	510	37	5
15	0	0	0	0	495	514	0	517	37	5
0	0	0	0	0	520	513	0	519	37	5
1	0	0	0	0	512	516	0	514	38	5
2	0	0	0	0	530	513	0	510	38	5
3	0	0	0	0	511	515	0	513	38	5
4	0	0	0	0	523	518	0	509	38	5
5	0	0	0	0	514	517	0	511	39	5
6	0	0	0	0	510	515	0	511	39	5
7	0	0	0	0	512	514	0	510	39	5
8	0	0	0	0	527	517	0	512	39	5
9	0	0	0	0	526	513	0	514	38	5
10	0	0	0	0	527	517	0	510	38	5
11	0	0	0	0	510	515	0	512	38	5
12	0	0	0	0	516	516	0	515	38	5
13	0	0	0	0	543	518	0	521	38	5
14	0	0	0	0	513	518	0	516	38	5
15	0	0	0	0	504	514	0	514	39	5
0	0	0	0	0	537	518	0	520	39	5
1	0	0	0	0	508	517	0	517	39	5
2	0	0	0	0	516	514	0	510	39	5
3	0	0	0	0	515	516	0	511	39	5
4	0	0	0	0	510	514	0	523	39	5
5	0	0	0	0	512	519	0	526	39	5
6	0	0	0	0	513	514	0	525	39	5
7	0	0	0	0	508	515	0	519	39	5
8	0	0	0	0	522	514	0	519	38	5
9	0	0	0	0	511	516	0	510	38	5
10	0	0	0	0	500	518	0	523	38	5
11	0	0	0	0	527	515	0	526	38	5
12	0	0	0	0	512	515	0	515	38	5
13	0	0	0	0	499	514	0	510	38	5
14	0	0	0	0	534	514	0	514	38	5
15	0	0	0	0	504	514	0	517	38	5
0	0	0	0	0	523	517	0	512	38	5
1	0	0	0	0	509	515	0	509	38	5
2	0	0	0	0	505	515	0	506	38	5
3	0	0	0	0	511	513	0	505	38	5
4	0	0	0	0	526	515	0	499	38	5
5	0	0	0	0	509	513	0	506	37	5
6	0	0	0	0	515	516	0	504	37	5
7	0	0	0	0	522	515	0	504	37	5
8	0	0	0	0	510	516	0	504	37	5
9	0	0	0	0	533	517	0	508	37	5
10	0	0	0	0	517	512	0	495	38	5
11	0	0	0	0	520	516	0	502	38	5
12	0	0	0	0	510	515	0	498	38	5
13	0	0	0	0	504	514	0	497	38	5
