# OpenSignals Text File Format
# {"CC:78:AB:5E:9D:17":{"sensor":["EMGBITREV"],"device name":"CC:78:AB:5E:9D:17","column":["nSeq","I1","I2","O1","O2","A1"],"sync interval":2,"time":"12:47:49","comments":"","device connection":"BLECC:78:AB:5E:9D:17","channels":[1],"date":"2022-05-11","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1"],"resolution":[10],"special":[{}]}}
# EndOfHeader
14	0	0	0	0	587
15	0	0	0	0	603
0	0	0	0	0	507
1	0	0	0	0	659
2	0	0	0	0	434
3	0	0	0	0	539
4	0	0	0	0	559
5	0	0	0	0	604
6	0	0	0	0	449
7	0	0	0	0	550
8	0	0	0	0	430
9	0	0	0	0	579
10	0	0	0	0	467
11	0	0	0	0	694
12	0	0	0	0	565
13	0	0	0	0	452
14	0	0	0	0	674
15	0	0	0	0	411
0	0	0	0	0	848
1	0	0	0	0	642
2	0	0	0	0	397
3	0	0	0	0	502
4	0	0	0	0	472
5	0	0	0	0	362
6	0	0	0	0	660
7	0	0	0	0	350
8	0	0	0	0	551
9	0	0	0	0	643
10	0	0	0	0	593
11	0	0	0	0	507
12	0	0	0	0	460
13	0	0	0	0	575
14	0	0	0	0	479
15	0	0	0	0	713
0	0	0	0	0	356
1	0	0	0	0	492
2	0	0	0	0	418
3	0	0	0	0	485
4	0	0	0	0	520
5	0	0	0	0	594
6	0	0	0	0	463
7	0	0	0	0	463
8	0	0	0	0	664
9	0	0	0	0	439
10	0	0	0	0	524
11	0	0	0	0	623
12	0	0	0	0	494
13	0	0	0	0	562
14	0	0	0	0	539
15	0	0	0	0	412
0	0	0	0	0	588
1	0	0	0	0	632
2	0	0	0	0	388
3	0	0	0	0	512
4	0	0	0	0	485
5	0	0	0	0	525
6	0	0	0	0	593
7	0	0	0	0	597
8	0	0	0	0	305
9	0	0	0	0	450
10	0	0	0	0	313
11	0	0	0	0	583
12	0	0	0	0	506
13	0	0	0	0	443
14	0	0	0	0	586
15	0	0	0	0	458
0	0	0	0	0	557
1	0	0	0	0	486
2	0	0	0	0	651
3	0	0	0	0	502
4	0	0	0	0	585
5	0	0	0	0	639
6	0	0	0	0	477
7	0	0	0	0	517
8	0	0	0	0	567
9	0	0	0	0	536
10	0	0	0	0	521
11	0	0	0	0	577
12	0	0	0	0	444
13	0	0	0	0	644
14	0	0	0	0	508
15	0	0	0	0	359
0	0	0	0	0	537
1	0	0	0	0	432
2	0	0	0	0	665
3	0	0	0	0	433
4	0	0	0	0	429
5	0	0	0	0	637
6	0	0	0	0	532
7	0	0	0	0	580
8	0	0	0	0	481
9	0	0	0	0	469
10	0	0	0	0	535
11	0	0	0	0	579
12	0	0	0	0	508
13	0	0	0	0	496
14	0	0	0	0	550
15	0	0	0	0	469
0	0	0	0	0	493
1	0	0	0	0	461
2	0	0	0	0	524
3	0	0	0	0	519
4	0	0	0	0	418
5	0	0	0	0	567
6	0	0	0	0	629
7	0	0	0	0	413
8	0	0	0	0	523
9	0	0	0	0	596
10	0	0	0	0	394
11	0	0	0	0	456
12	0	0	0	0	543
13	0	0	0	0	402
14	0	0	0	0	449
15	0	0	0	0	539
0	0	0	0	0	598
1	0	0	0	0	419
2	0	0	0	0	458
3	0	0	0	0	542
4	0	0	0	0	571
5	0	0	0	0	469
6	0	0	0	0	467
7	0	0	0	0	551
8	0	0	0	0	529
9	0	0	0	0	461
10	0	0	0	0	531
11	0	0	0	0	509
12	0	0	0	0	519
13	0	0	0	0	567
14	0	0	0	0	419
15	0	0	0	0	571
0	0	0	0	0	504
1	0	0	0	0	537
2	0	0	0	0	491
3	0	0	0	0	538
4	0	0	0	0	488
5	0	0	0	0	496
6	0	0	0	0	500
7	0	0	0	0	483
8	0	0	0	0	537
9	0	0	0	0	480
10	0	0	0	0	501
11	0	0	0	0	488
12	0	0	0	0	523
13	0	0	0	0	419
14	0	0	0	0	478
15	0	0	0	0	534
0	0	0	0	0	543
1	0	0	0	0	589
2	0	0	0	0	460
3	0	0	0	0	501
4	0	0	0	0	535
5	0	0	0	0	480
6	0	0	0	0	526
7	0	0	0	0	464
8	0	0	0	0	467
9	0	0	0	0	493
10	0	0	0	0	513
11	0	0	0	0	518
12	0	0	0	0	515
13	0	0	0	0	467
14	0	0	0	0	404
15	0	0	0	0	521
0	0	0	0	0	510
1	0	0	0	0	497
2	0	0	0	0	597
3	0	0	0	0	457
4	0	0	0	0	454
5	0	0	0	0	572
6	0	0	0	0	508
7	0	0	0	0	536
8	0	0	0	0	427
9	0	0	0	0	536
10	0	0	0	0	436
11	0	0	0	0	484
12	0	0	0	0	426
13	0	0	0	0	554
14	0	0	0	0	559
15	0	0	0	0	568
0	0	0	0	0	514
1	0	0	0	0	494
2	0	0	0	0	474
3	0	0	0	0	538
4	0	0	0	0	464
5	0	0	0	0	584
6	0	0	0	0	576
7	0	0	0	0	549
8	0	0	0	0	533
9	0	0	0	0	518
10	0	0	0	0	539
11	0	0	0	0	491
12	0	0	0	0	456
13	0	0	0	0	503
14	0	0	0	0	550
15	0	0	0	0	541
0	0	0	0	0	504
1	0	0	0	0	639
2	0	0	0	0	457
3	0	0	0	0	379
4	0	0	0	0	542
5	0	0	0	0	483
6	0	0	0	0	548
7	0	0	0	0	373
8	0	0	0	0	627
9	0	0	0	0	403
10	0	0	0	0	500
11	0	0	0	0	511
12	0	0	0	0	525
13	0	0	0	0	564
14	0	0	0	0	397
15	0	0	0	0	567
0	0	0	0	0	562
1	0	0	0	0	480
2	0	0	0	0	465
3	0	0	0	0	492
4	0	0	0	0	533
5	0	0	0	0	449
6	0	0	0	0	535
7	0	0	0	0	557
8	0	0	0	0	510
9	0	0	0	0	547
10	0	0	0	0	508
11	0	0	0	0	513
12	0	0	0	0	444
13	0	0	0	0	597
14	0	0	0	0	458
15	0	0	0	0	467
0	0	0	0	0	553
1	0	0	0	0	567
2	0	0	0	0	487
3	0	0	0	0	489
4	0	0	0	0	553
5	0	0	0	0	435
6	0	0	0	0	524
7	0	0	0	0	450
8	0	0	0	0	535
9	0	0	0	0	474
10	0	0	0	0	622
11	0	0	0	0	406
12	0	0	0	0	610
13	0	0	0	0	544
14	0	0	0	0	545
15	0	0	0	0	459
0	0	0	0	0	647
1	0	0	0	0	475
2	0	0	0	0	699
3	0	0	0	0	474
4	0	0	0	0	443
5	0	0	0	0	669
6	0	0	0	0	440
7	0	0	0	0	575
8	0	0	0	0	480
9	0	0	0	0	565
10	0	0	0	0	467
11	0	0	0	0	427
12	0	0	0	0	579
13	0	0	0	0	543
14	0	0	0	0	502
15	0	0	0	0	455
0	0	0	0	0	451
1	0	0	0	0	513
2	0	0	0	0	548
3	0	0	0	0	495
4	0	0	0	0	442
5	0	0	0	0	451
6	0	0	0	0	534
7	0	0	0	0	405
8	0	0	0	0	494
9	0	0	0	0	578
10	0	0	0	0	595
11	0	0	0	0	491
12	0	0	0	0	534
13	0	0	0	0	478
14	0	0	0	0	537
15	0	0	0	0	531
0	0	0	0	0	487
1	0	0	0	0	408
2	0	0	0	0	514
3	0	0	0	0	538
4	0	0	0	0	423
5	0	0	0	0	627
6	0	0	0	0	468
7	0	0	0	0	468
8	0	0	0	0	647
9	0	0	0	0	364
10	0	0	0	0	476
11	0	0	0	0	486
12	0	0	0	0	516
13	0	0	0	0	518
14	0	0	0	0	541
15	0	0	0	0	483
0	0	0	0	0	492
1	0	0	0	0	508
2	0	0	0	0	531
3	0	0	0	0	430
4	0	0	0	0	729
5	0	0	0	0	630
6	0	0	0	0	455
7	0	0	0	0	493
8	0	0	0	0	558
9	0	0	0	0	431
10	0	0	0	0	496
11	0	0	0	0	503
12	0	0	0	0	595
13	0	0	0	0	477
14	0	0	0	0	629
15	0	0	0	0	483
0	0	0	0	0	500
1	0	0	0	0	526
2	0	0	0	0	545
3	0	0	0	0	527
4	0	0	0	0	516
5	0	0	0	0	475
6	0	0	0	0	556
7	0	0	0	0	504
8	0	0	0	0	539
9	0	0	0	0	508
10	0	0	0	0	512
11	0	0	0	0	513
12	0	0	0	0	526
13	0	0	0	0	511
14	0	0	0	0	486
15	0	0	0	0	505
0	0	0	0	0	503
1	0	0	0	0	525
2	0	0	0	0	495
3	0	0	0	0	517
4	0	0	0	0	494
5	0	0	0	0	531
6	0	0	0	0	504
7	0	0	0	0	509
8	0	0	0	0	500
9	0	0	0	0	546
10	0	0	0	0	519
11	0	0	0	0	528
12	0	0	0	0	507
13	0	0	0	0	522
14	0	0	0	0	513
15	0	0	0	0	513
0	0	0	0	0	503
1	0	0	0	0	526
2	0	0	0	0	507
3	0	0	0	0	512
4	0	0	0	0	485
5	0	0	0	0	512
6	0	0	0	0	532
7	0	0	0	0	523
8	0	0	0	0	521
9	0	0	0	0	511
10	0	0	0	0	499
11	0	0	0	0	524
12	0	0	0	0	508
13	0	0	0	0	524
14	0	0	0	0	511
15	0	0	0	0	509
0	0	0	0	0	539
1	0	0	0	0	528
2	0	0	0	0	508
3	0	0	0	0	505
4	0	0	0	0	514
5	0	0	0	0	501
6	0	0	0	0	524
7	0	0	0	0	514
8	0	0	0	0	531
9	0	0	0	0	516
10	0	0	0	0	514
11	0	0	0	0	511
12	0	0	0	0	511
13	0	0	0	0	520
14	0	0	0	0	498
15	0	0	0	0	527
0	0	0	0	0	512
1	0	0	0	0	518
2	0	0	0	0	519
3	0	0	0	0	518
4	0	0	0	0	522
5	0	0	0	0	509
6	0	0	0	0	507
7	0	0	0	0	520
8	0	0	0	0	500
9	0	0	0	0	554
10	0	0	0	0	500
11	0	0	0	0	508
12	0	0	0	0	524
13	0	0	0	0	507
14	0	0	0	0	531
15	0	0	0	0	499
0	0	0	0	0	528
1	0	0	0	0	517
2	0	0	0	0	512
3	0	0	0	0	521
4	0	0	0	0	510
5	0	0	0	0	527
6	0	0	0	0	513
7	0	0	0	0	518
8	0	0	0	0	510
9	0	0	0	0	512
10	0	0	0	0	508
11	0	0	0	0	538
12	0	0	0	0	510
13	0	0	0	0	505
14	0	0	0	0	536
15	0	0	0	0	503
0	0	0	0	0	507
1	0	0	0	0	554
2	0	0	0	0	500
3	0	0	0	0	507
4	0	0	0	0	520
5	0	0	0	0	523
6	0	0	0	0	483
7	0	0	0	0	567
8	0	0	0	0	521
9	0	0	0	0	497
10	0	0	0	0	517
11	0	0	0	0	506
12	0	0	0	0	537
13	0	0	0	0	500
14	0	0	0	0	525
15	0	0	0	0	467
0	0	0	0	0	553
1	0	0	0	0	508
2	0	0	0	0	499
3	0	0	0	0	516
4	0	0	0	0	506
5	0	0	0	0	515
6	0	0	0	0	499
7	0	0	0	0	503
8	0	0	0	0	509
9	0	0	0	0	520
10	0	0	0	0	505
11	0	0	0	0	523
12	0	0	0	0	536
13	0	0	0	0	499
14	0	0	0	0	504
15	0	0	0	0	518
0	0	0	0	0	494
1	0	0	0	0	521
2	0	0	0	0	519
3	0	0	0	0	503
4	0	0	0	0	538
5	0	0	0	0	516
6	0	0	0	0	503
7	0	0	0	0	508
8	0	0	0	0	512
9	0	0	0	0	528
10	0	0	0	0	525
11	0	0	0	0	524
12	0	0	0	0	511
13	0	0	0	0	510
14	0	0	0	0	522
15	0	0	0	0	533
0	0	0	0	0	533
1	0	0	0	0	511
2	0	0	0	0	526
3	0	0	0	0	505
4	0	0	0	0	515
5	0	0	0	0	498
6	0	0	0	0	552
7	0	0	0	0	503
8	0	0	0	0	488
9	0	0	0	0	541
10	0	0	0	0	507
11	0	0	0	0	507
12	0	0	0	0	517
13	0	0	0	0	523
14	0	0	0	0	505
15	0	0	0	0	515
0	0	0	0	0	528
1	0	0	0	0	517
2	0	0	0	0	526
3	0	0	0	0	515
4	0	0	0	0	486
5	0	0	0	0	524
6	0	0	0	0	501
7	0	0	0	0	523
8	0	0	0	0	513
9	0	0	0	0	520
10	0	0	0	0	514
11	0	0	0	0	517
12	0	0	0	0	533
13	0	0	0	0	523
14	0	0	0	0	503
15	0	0	0	0	516
0	0	0	0	0	528
1	0	0	0	0	522
2	0	0	0	0	510
3	0	0	0	0	523
4	0	0	0	0	510
5	0	0	0	0	508
6	0	0	0	0	515
7	0	0	0	0	522
8	0	0	0	0	529
9	0	0	0	0	522
10	0	0	0	0	529
11	0	0	0	0	516
12	0	0	0	0	510
13	0	0	0	0	513
14	0	0	0	0	513
15	0	0	0	0	515
0	0	0	0	0	496
1	0	0	0	0	527
2	0	0	0	0	508
3	0	0	0	0	520
4	0	0	0	0	521
5	0	0	0	0	526
6	0	0	0	0	519
7	0	0	0	0	515
8	0	0	0	0	514
9	0	0	0	0	515
10	0	0	0	0	520
11	0	0	0	0	511
12	0	0	0	0	525
13	0	0	0	0	533
14	0	0	0	0	515
15	0	0	0	0	522
0	0	0	0	0	521
1	0	0	0	0	510
2	0	0	0	0	527
3	0	0	0	0	519
4	0	0	0	0	512
5	0	0	0	0	511
6	0	0	0	0	504
7	0	0	0	0	525
8	0	0	0	0	514
9	0	0	0	0	512
10	0	0	0	0	519
11	0	0	0	0	512
12	0	0	0	0	525
13	0	0	0	0	520
14	0	0	0	0	509
15	0	0	0	0	512
0	0	0	0	0	495
1	0	0	0	0	514
2	0	0	0	0	512
3	0	0	0	0	522
4	0	0	0	0	509
5	0	0	0	0	526
6	0	0	0	0	524
7	0	0	0	0	508
8	0	0	0	0	525
9	0	0	0	0	514
10	0	0	0	0	525
11	0	0	0	0	521
12	0	0	0	0	522
13	0	0	0	0	518
14	0	0	0	0	513
15	0	0	0	0	514
0	0	0	0	0	512
1	0	0	0	0	518
2	0	0	0	0	510
3	0	0	0	0	520
4	0	0	0	0	527
5	0	0	0	0	516
6	0	0	0	0	510
7	0	0	0	0	510
8	0	0	0	0	485
9	0	0	0	0	535
10	0	0	0	0	517
11	0	0	0	0	510
12	0	0	0	0	514
13	0	0	0	0	529
14	0	0	0	0	500
15	0	0	0	0	518
0	0	0	0	0	496
1	0	0	0	0	523
2	0	0	0	0	528
3	0	0	0	0	506
4	0	0	0	0	535
5	0	0	0	0	515
6	0	0	0	0	496
7	0	0	0	0	522
8	0	0	0	0	511
9	0	0	0	0	515
10	0	0	0	0	512
11	0	0	0	0	515
12	0	0	0	0	522
13	0	0	0	0	520
14	0	0	0	0	514
15	0	0	0	0	522
0	0	0	0	0	508
1	0	0	0	0	527
2	0	0	0	0	518
3	0	0	0	0	517
4	0	0	0	0	517
5	0	0	0	0	520
6	0	0	0	0	515
7	0	0	0	0	512
8	0	0	0	0	506
9	0	0	0	0	526
10	0	0	0	0	527
11	0	0	0	0	514
12	0	0	0	0	505
13	0	0	0	0	528
14	0	0	0	0	516
15	0	0	0	0	520
0	0	0	0	0	510
1	0	0	0	0	524
2	0	0	0	0	516
3	0	0	0	0	520
4	0	0	0	0	506
5	0	0	0	0	521
6	0	0	0	0	521
7	0	0	0	0	511
8	0	0	0	0	528
9	0	0	0	0	511
10	0	0	0	0	532
11	0	0	0	0	510
12	0	0	0	0	516
13	0	0	0	0	524
14	0	0	0	0	510
15	0	0	0	0	526
0	0	0	0	0	508
1	0	0	0	0	513
2	0	0	0	0	516
3	0	0	0	0	522
4	0	0	0	0	514
5	0	0	0	0	526
6	0	0	0	0	511
7	0	0	0	0	514
8	0	0	0	0	537
9	0	0	0	0	521
10	0	0	0	0	514
11	0	0	0	0	514
12	0	0	0	0	514
13	0	0	0	0	525
14	0	0	0	0	512
15	0	0	0	0	514
0	0	0	0	0	511
1	0	0	0	0	511
2	0	0	0	0	511
3	0	0	0	0	522
4	0	0	0	0	528
5	0	0	0	0	497
6	0	0	0	0	520
7	0	0	0	0	501
8	0	0	0	0	507
9	0	0	0	0	521
10	0	0	0	0	530
11	0	0	0	0	515
12	0	0	0	0	515
13	0	0	0	0	517
14	0	0	0	0	512
15	0	0	0	0	520
0	0	0	0	0	518
1	0	0	0	0	506
2	0	0	0	0	519
3	0	0	0	0	517
4	0	0	0	0	516
5	0	0	0	0	525
6	0	0	0	0	512
7	0	0	0	0	506
8	0	0	0	0	519
9	0	0	0	0	511
10	0	0	0	0	510
11	0	0	0	0	514
12	0	0	0	0	518
13	0	0	0	0	515
14	0	0	0	0	524
15	0	0	0	0	513
0	0	0	0	0	512
1	0	0	0	0	512
2	0	0	0	0	515
3	0	0	0	0	518
4	0	0	0	0	515
5	0	0	0	0	520
